meannh,cum.prob
4982.01006000395,0.596
4989.02945647604,0.597
4996.73470854225,0.598
4998.23722789636,0.599
5004.89659609542,0.6
5011.8377628025,0.601
5016.95931790083,0.602
5022.65925278628,0.603
5026.98071657745,0.604
5034.55833595979,0.605
5038.62925410852,0.606
5045.33698030908,0.607
5054.41141645749,0.608
5058.90383203655,0.609
5063.81481285618,0.61
5071.84960176593,0.611
5077.1186167068,0.612
5083.87531979317,0.613
5086.06312403829,0.614
5095.87351654693,0.615
5100.55862177143,0.616
5107.5651328112,0.617
5111.3749339152,0.618
5117.75937495089,0.619
5124.8706868942,0.62
5132.64102326486,0.621
5138.6960042153,0.622
5145.19565217625,0.623
5149.77381168472,0.624
5155.98886406343,0.625
5159.32247510654,0.626
5166.23204235645,0.627
5171.24117420923,0.628
5177.1075571769,0.629
5182.76385020869,0.63
5193.75000788199,0.631
5198.49378831855,0.632
5203.86805839979,0.633
5208.73894507563,0.634
5215.47206526957,0.635
5220.9683910378,0.636
5227.83125595437,0.637
5237.96329267967,0.638
5244.7320960523,0.639
5248.47949221212,0.64
5255.58368833119,0.641
5262.32122247161,0.642
5265.3738927468,0.643
5272.4916500443,0.644
5280.56251043044,0.645
5288.25852004075,0.646
5293.23451624908,0.647
5301.27092603141,0.648
5305.72260421418,0.649
5313.4099175584,0.65
5319.23222820326,0.651
5325.31751315493,0.652
5328.73418333566,0.653
5337.90058734798,0.654
5344.93289520383,0.655
5353.81333059807,0.656
5360.74427763535,0.657
5365.38224960423,0.658
5372.2490203564,0.659
5381.31428622078,0.66
5387.84084715039,0.661
5391.97502601467,0.662
5396.29838557671,0.663
5404.64331852826,0.664
5409.72011847796,0.665
5420.26682947294,0.666
5425.36780895536,0.667
5434.33718814641,0.668
5437.09398074119,0.669
5448.40102986647,0.67
5456.32364910956,0.671
5462.0697964932,0.672
5469.89783599843,0.673
5476.66875277076,0.674
5482.06084227026,0.675
5490.15907373341,0.676
5494.32069309678,0.677
5503.74949226973,0.678
5509.49437628974,0.679
5519.40681543079,0.68
5521.42661098551,0.681
5530.32328995413,0.682
5538.49311891421,0.683
5546.21338901286,0.684
5548.35015044793,0.685
5560.35204641207,0.686
5566.98425521288,0.687
5575.65019751999,0.688
5578.88532841348,0.689
5587.32384746504,0.69
5596.61715270931,0.691
5599.67838472114,0.692
5606.43679976499,0.693
5618.91650273795,0.694
5625.93446381021,0.695
5632.11377052785,0.696
5642.73471803526,0.697
5646.86507558079,0.698
5655.58984375876,0.699
5662.77772443333,0.7
5669.64959174697,0.701
5673.61605618193,0.702
5684.47864029353,0.703
5695.16569975476,0.704
5702.78832981918,0.705
5708.88229999479,0.706
5716.49755003048,0.707
5721.67391582301,0.708
5730.63245316458,0.709
5739.38393164306,0.71
5744.40812622697,0.711
5752.51061476997,0.712
5759.37065792052,0.713
5771.93638648419,0.714
5780.90707453483,0.715
5782.91518031713,0.716
5794.99464590972,0.717
5804.16204720283,0.718
5809.72457346512,0.719
5821.11153589619,0.72
5829.47513597454,0.721
5835.78980248919,0.722
5844.6102736147,0.723
5847.56159944274,0.724
5856.4170736445,0.725
5863.66258655426,0.726
5877.23227628633,0.727
5881.44445610111,0.728
5894.44512920607,0.729
5899.83785014762,0.73
5906.75405775221,0.731
5913.61399469995,0.732
5925.48326667284,0.733
5936.10483474016,0.734
5943.59666067903,0.735
5947.46513692918,0.736
5958.31659756096,0.737
5966.37441105168,0.738
5977.71200980791,0.739
5985.86979601739,0.74
5995.52790357653,0.741
6005.33178641898,0.742
6013.9566992184,0.743
6016.75098468752,0.744
6033.41480145234,0.745
6040.99810669153,0.746
6050.21996887819,0.747
6056.72250169146,0.748
6066.85050465904,0.749
6077.55283464035,0.75
6085.12970234612,0.751
6097.0978548936,0.752
6097.89956460709,0.753
6111.11199951146,0.754
6119.38442180137,0.755
6132.78713622039,0.756
6135.10232074012,0.757
6151.53082155306,0.758
6156.65918243881,0.759
6162.34967229702,0.76
6179.14180335395,0.761
6189.07556123008,0.762
6197.40454447637,0.763
6205.09278378085,0.764
6211.95973099027,0.765
6227.18962158045,0.766
6237.76497144877,0.767
6247.27531767402,0.768
6250.82384589045,0.769
6263.6859061705,0.77
6270.33741916216,0.771
6285.8642611833,0.772
6296.03771264475,0.773
6301.49058034026,0.774
6310.21649042618,0.775
6328.55701689393,0.776
6334.32047760682,0.777
6348.99247681613,0.778
6359.0161656302,0.779
6360.26951302475,0.78
6371.60193422514,0.781
6384.94083722091,0.782
6394.11737469949,0.783
6407.71553963656,0.784
6418.75274866791,0.785
6424.30782218677,0.786
6439.40108750074,0.787
6452.67712086127,0.788
6455.64988468156,0.789
6471.45776563913,0.79
6476.23085752709,0.791
6496.17523978299,0.792
