a,Rstar,R0,psi,pi,mean_nz,meannh
1.48176609779969e-05,1.11959241391253,0.0303274237292007,63.9562673255004,1.63226837717862e-06,3331.41510023626,3517.69446816681
1.53746057934472e-05,1.2646890812774,0.0117372790484966,73.3634405380485,3.25594499966446e-06,2901.291908195,3063.52051273072
1.7081047407073e-05,1.1948082329556,0.0394309740842434,73.2568958530703,2.89926054830229e-06,2905.54067326967,3068.00685170381
1.26924495695019e-05,1.39719695263719,0.0347533573526555,51.3148125764915,3.73808916002207e-06,4160.23603977038,4392.85974969934
1.27948275656942e-05,1.30205680498635,0.0102969078106728,59.272757732332,2.99904218200681e-06,3596.90272101606,3798.02709165694
1.41509032393824e-05,1.02043061730332,0.119187012229263,49.6469235630152,3.21655857158579e-07,4301.43069417425,4541.9494427538
1.72234886648962e-05,1.2285143716719,0.0437493168099106,32.3932403098221,3.35023100583435e-06,6628.74362994299,6999.3963815235
1.52594035237636e-05,1.50915293553176,0.13772283306666,22.2551732637194,5.97031947705473e-06,9718.70104187568,10262.1318161008
1.63087843093313e-05,1.12906353207869,0.029277788615254,61.3405582551816,1.92045646191777e-06,3474.64844997217,3668.93685221775
2.14091949892463e-05,1.65333193651375,0.0280648853273899,43.5045756250423,8.70416715464885e-06,4915.856384161,5190.73135246319
2.3617482059665e-05,1.61697084032016,0.0116537709810812,24.3954991909987,9.11751549480629e-06,8847.9278256466,9342.66845485839
1.86224138547247e-05,1.51969005767091,0.0186797268226147,68.2366167292751,6.48942613982162e-06,3120.89150508473,3295.39923812159
1.24773717812235e-05,1.50203440288302,0.0721933819707519,29.6863211397152,4.49482984903357e-06,7243.64934793658,7648.68516048016
1.8940869318841e-05,1.19750712844119,0.0300588778373493,36.9223812866499,3.2207030064001e-06,5804.34518532503,6128.90088308134
2.18122039316241e-05,1.08587901454779,0.0128022400655758,31.5525829011386,1.74739623621974e-06,6808.22799517274,7188.91679242827
2.18227686044611e-05,1.19303404133203,0.0168860348702602,33.9780772633701,3.59151250835826e-06,6314.89408782229,6667.99763206224
1.68346914183246e-05,1.20976854432515,0.0176476373196623,60.6140297503962,2.97145033997705e-06,3516.64441804707,3713.28106635423
1.90805254769018e-05,1.68806580307386,0.00424034836806932,66.3832987837105,7.81030640213563e-06,3208.68649088539,3388.10336732538
2.14943759689685e-05,1.49616633813267,0.017563632856623,49.406662010112,7.25534835628458e-06,4322.56360756875,4564.26402388745
1.34998709349185e-05,1.07100404366101,0.0776961374070952,74.7681072224257,9.70378506675054e-07,2846.41677313785,3005.57698026107
1.29568001724361e-05,1.25504636945827,0.151556708271294,43.2983406077224,3.10332629862664e-06,4939.54687612317,5215.74652169789
1.46056503403326e-05,1.30237146827489,0.057348561076431,39.8961308095954,3.59723554457896e-06,5366.16516450708,5666.21959332455
1.88719098601984e-05,1.11416865929909,0.0405182272524463,101.33913597748,2.01542438345901e-06,2096.3738201489,2213.59463425153
1.75533371149935e-05,1.91978765430389,0.0240583763862137,56.9147338430405,8.61712376734568e-06,3747.25382980322,3956.7852312913
1.67737861811304e-05,1.22545909221444,0.0457197460583919,41.3141533820055,3.23382414881126e-06,5179.70728071431,5469.33573267405
1.75727224895451e-05,1.13041136302079,0.0286027482005206,67.4656596347909,2.0869556349433e-06,3156.82279246388,3333.3396589472
1.25538525491981e-05,1.58162928196888,0.0768787612846728,83.8155247862577,5.00096435897786e-06,2537.31019108755,2679.18639817024
1.24105207975544e-05,1.26007897204314,0.067747261688474,19.2341038239598,2.74762808228583e-06,11286.6358160884,11917.7392128804
1.66250945960311e-05,1.24085238406059,0.0142940324706941,28.5098505202666,3.27371015141552e-06,7547.96068238096,7970.01236395581
